 # webanno.custom.Entity | NC # webanno.custom.SemanticRelation | SemRelation | AttachTo=webanno.custom.Entity
#id=1
#text=В ЮАР состоялся финальный матч чемпионата мира по футболу , в котором за мировое первенство боролись сборные Испании и Нидерландов . За два тайма основного времени счёт командам открыть не удалось . За 4 минуты до окончания дополнительного времени , на 116-й минуте матча , сборная Испании сумела забить единственный гол и победить со счётом 1:0 . Гол забил Андрес Иньеста . Днём ранее в матче за третье место сборная Германии со счётом 3:2 обыграла сборную Уругвая
1-1	В	O	_	_	
1-2	ЮАР	B-NC	_	_	
1-3	состоялся	O	_	_	
1-4	финальный	O	_	_	
1-5	матч	B-NC	_	_	
1-6	чемпионата	B-NC	_	_	
1-7	мира	B-NC	_	_	
1-8	по	O	_	_	
1-9	футболу	B-NC	_	_	
1-10	,	O	_	_	
1-11	в	O	_	_	
1-12	котором	O	_	_	
1-13	за	O	_	_	
1-14	мировое	O	_	_	
1-15	первенство	B-NC	_	_	
1-16	боролись	O	_	_	
1-17	сборные	B-NC	Hypernym	1-28	
1-18	Испании	B-NC	_	_	
1-19	и	O	_	_	
1-20	Нидерландов	B-NC	_	_	
1-21	.	O	_	_	
1-22	За	O	_	_	
1-23	два	O	_	_	
1-24	тайма	B-NC	Holonym	1-5	
1-25	основного	O	_	_	
1-26	времени	B-NC	_	_	
1-27	счёт	O	_	_	
1-28	командам	B-NC	_	_	
1-29	открыть	O	_	_	
1-30	не	O	_	_	
1-31	удалось	O	_	_	
1-32	.	O	_	_	
1-33	За	O	_	_	
1-34	4	O	_	_	
1-35	минуты	B-NC	_	_	
1-36	до	O	_	_	
1-37	окончания	B-NC	_	_	
1-38	дополнительного	O	_	_	
1-39	времени	B-NC	_	_	
1-40	,	O	_	_	
1-41	на	O	_	_	
1-42	116-й	O	_	_	
1-43	минуте	B-NC	_	_	
1-44	матча	B-NC	_	_	
1-45	,	O	_	_	
1-46	сборная	B-NC	_	_	
1-47	Испании	B-NC	_	_	
1-48	сумела	O	_	_	
1-49	забить	O	_	_	
1-50	единственный	O	_	_	
1-51	гол	B-NC	_	_	
1-52	и	O	_	_	
1-53	победить	O	_	_	
1-54	со	O	_	_	
1-55	счётом	B-NC	_	_	
1-56	1:0	O	_	_	
1-57	.	O	_	_	
1-58	Гол	B-NC	_	_	
1-59	забил	O	_	_	
1-60	Андрес	B-NC	_	_	
1-61	Иньеста	B-NC	_	_	
1-62	.	O	_	_	
1-63	Днём	B-NC	_	_	
1-64	ранее	O	_	_	
1-65	в	O	_	_	
1-66	матче	B-NC	_	_	
1-67	за	O	_	_	
1-68	третье	O	_	_	
1-69	место	B-NC	_	_	
1-70	сборная	B-NC	_	_	
1-71	Германии	B-NC	_	_	
1-72	со	O	_	_	
1-73	счётом	B-NC	_	_	
1-74	3:2	O	_	_	
1-75	обыграла	O	_	_	
1-76	сборную	B-NC	_	_	
1-77	Уругвая	B-NC	_	_	

#id=2
#text=Финальный матч проходил в городе Йоханнесбург на стадионе «Соккер сити» , награждение голландцев серебряными медалями происходило под песню One Day регги-исполнителя Матисъяху . Кубок мира вручил президент ФИФА Йозеф Блаттер испанскому вратарю Икеру Касильясу . Известно , что ФИФА пыталась добиться того , чтобы кубок вручал Нельсон Мандела , однако этого не произошло
2-1	Финальный	O	_	_	
2-2	матч	B-NC	_	_	
2-3	проходил	O	_	_	
2-4	в	O	_	_	
2-5	городе	B-NC	_	_	
2-6	Йоханнесбург	B-NC	_	_	
2-7	на	O	_	_	
2-8	стадионе	B-NC	_	_	
2-9	«Соккер	O	_	_	
2-10	сити»	B-NC	_	_	
2-11	,	O	_	_	
2-12	награждение	B-NC	_	_	
2-13	голландцев	B-NC	_	_	
2-14	серебряными	O	_	_	
2-15	медалями	B-NC	Hypernym	2-12	
2-16	происходило	O	_	_	
2-17	под	O	_	_	
2-18	песню	B-NC	_	_	
2-19	One	O	_	_	
2-20	Day	O	_	_	
2-21	регги-исполнителя	B-NC	_	_	
2-22	Матисъяху	B-NC	_	_	
2-23	.	O	_	_	
2-24	Кубок	B-NC	Hypernym	2-12	
2-25	мира	B-NC	_	_	
2-26	вручил	O	_	_	
2-27	президент	B-NC	_	_	
2-28	ФИФА	B-NC	_	_	
2-29	Йозеф	B-NC	_	_	
2-30	Блаттер	B-NC	_	_	
2-31	испанскому	O	_	_	
2-32	вратарю	B-NC	Co-Hyponym	2-27	
2-33	Икеру	B-NC	_	_	
2-34	Касильясу	B-NC	_	_	
2-35	.	O	_	_	
2-36	Известно	O	_	_	
2-37	,	O	_	_	
2-38	что	O	_	_	
2-39	ФИФА	B-NC	_	_	
2-40	пыталась	O	_	_	
2-41	добиться	O	_	_	
2-42	того	O	_	_	
2-43	,	O	_	_	
2-44	чтобы	O	_	_	
2-45	кубок	B-NC	_	_	
2-46	вручал	O	_	_	
2-47	Нельсон	B-NC	_	_	
2-48	Мандела	B-NC	_	_	
2-49	,	O	_	_	
2-50	однако	O	_	_	
2-51	этого	O	_	_	
2-52	не	O	_	_	
2-53	произошло	O	_	_	

#id=3
#text=Следующий чемпионат мира намечен на 2014 год в Бразилии
3-1	Следующий	O	_	_	
3-2	чемпионат	B-NC	_	_	
3-3	мира	B-NC	_	_	
3-4	намечен	O	_	_	
3-5	на	O	_	_	
3-6	2014	O	_	_	
3-7	год	B-NC	_	_	
3-8	в	O	_	_	
3-9	Бразилии	B-NC	_	_	

