 # webanno.custom.Entity | NC # webanno.custom.SemanticRelation | SemRelation | AttachTo=webanno.custom.Entity
#id=1
#text=Oberhausen ( Deutschland ) , 09.07.2010 – Der zu medialer Berühmtheit gelangte Tintenfisch „ Paul “ aus dem Oberhausener Sea Life Aquarium sagt beim Spiel um den dritten Platz bei der Fußballweltmeisterschaft einen Sieg der deutschen Fußballnationalmannschaft über Uruguay voraus . Dem spanischen Team prophezeite das Orakel den Triumph über die Niederlande im Endspiel der Fußballweltmeisterschaft
1-1	Oberhausen	B-NC	_	_	
1-2	(	O	_	_	
1-3	Deutschland	B-NC	_	_	
1-4	)	O	_	_	
1-5	,	O	_	_	
1-6	09.07.2010	O	_	_	
1-7	–	B-NC	_	_	
1-8	Der	O	_	_	
1-9	zu	O	_	_	
1-10	medialer	O	_	_	
1-11	Berühmtheit	B-NC	_	_	
1-12	gelangte	O	_	_	
1-13	Tintenfisch	B-NC	_	_	
1-14	„	B-NC	_	_	
1-15	Paul	B-NC	_	_	
1-16	“	B-NC	_	_	
1-17	aus	O	_	_	
1-18	dem	O	_	_	
1-19	Oberhausener	B-NC	_	_	
1-20	Sea	B-NC	_	_	
1-21	Life	B-NC	_	_	
1-22	Aquarium	B-NC	_	_	
1-23	sagt	O	_	_	
1-24	beim	O	_	_	
1-25	Spiel	B-NC	_	_	
1-26	um	O	_	_	
1-27	den	O	_	_	
1-28	dritten	O	_	_	
1-29	Platz	B-NC	_	_	
1-30	bei	O	_	_	
1-31	der	O	_	_	
1-32	Fußballweltmeisterschaft	B-NC	_	_	
1-33	einen	O	_	_	
1-34	Sieg	B-NC	_	_	
1-35	der	O	_	_	
1-36	deutschen	O	_	_	
1-37	Fußballnationalmannschaft	B-NC	Hypernym	1-44	
1-38	über	O	_	_	
1-39	Uruguay	B-NC	_	_	
1-40	voraus	O	_	_	
1-41	.	O	_	_	
1-42	Dem	O	_	_	
1-43	spanischen	O	_	_	
1-44	Team	B-NC	_	_	
1-45	prophezeite	O	_	_	
1-46	das	O	_	_	
1-47	Orakel	B-NC	_	_	
1-48	den	O	_	_	
1-49	Triumph	B-NC	Synonym	1-34	
1-50	über	O	_	_	
1-51	die	O	_	_	
1-52	Niederlande	B-NC	_	_	
1-53	im	O	_	_	
1-54	Endspiel	B-NC	Hypernym	1-25	
1-55	der	O	_	_	
1-56	Fußballweltmeisterschaft	B-NC	_	_	

#id=2
#text=Zuvor hatte der Oktopus bereits die Niederlage der deutschen Mannschaft im Halbfinale gegen Spanien vorausgesagt . Um den Meeresbewohner zu einer Voraussage zu bringen , lässt man ihn im Aquarium einen Behälter mit Muschelfleisch auswählen , der mit der Flagge der jeweiligen Kontrahenten versehen ist . Bisher lag Paul bei all seinen Prognosen richtig
2-1	Zuvor	O	_	_	
2-2	hatte	O	_	_	
2-3	der	O	_	_	
2-4	Oktopus	B-NC	Hypernym	2-19	
2-5	bereits	O	_	_	
2-6	die	O	_	_	
2-7	Niederlage	B-NC	_	_	
2-8	der	O	_	_	
2-9	deutschen	O	_	_	
2-10	Mannschaft	B-NC	_	_	
2-11	im	O	_	_	
2-12	Halbfinale	B-NC	_	_	
2-13	gegen	O	_	_	
2-14	Spanien	B-NC	_	_	
2-15	vorausgesagt	O	_	_	
2-16	.	O	_	_	
2-17	Um	O	_	_	
2-18	den	O	_	_	
2-19	Meeresbewohner	B-NC	_	_	
2-20	zu	O	_	_	
2-21	einer	O	_	_	
2-22	Voraussage	B-NC	_	_	
2-23	zu	O	_	_	
2-24	bringen	O	_	_	
2-25	,	O	_	_	
2-26	lässt	O	_	_	
2-27	man	O	_	_	
2-28	ihn	O	_	_	
2-29	im	O	_	_	
2-30	Aquarium	B-NC	Hypernym	2-32	
2-31	einen	O	_	_	
2-32	Behälter	B-NC	_	_	
2-33	mit	O	_	_	
2-34	Muschelfleisch	B-NC	_	_	
2-35	auswählen	O	_	_	
2-36	,	O	_	_	
2-37	der	O	_	_	
2-38	mit	O	_	_	
2-39	der	O	_	_	
2-40	Flagge	B-NC	_	_	
2-41	der	O	_	_	
2-42	jeweiligen	O	_	_	
2-43	Kontrahenten	B-NC	_	_	
2-44	versehen	O	_	_	
2-45	ist	O	_	_	
2-46	.	O	_	_	
2-47	Bisher	O	_	_	
2-48	lag	O	_	_	
2-49	Paul	B-NC	_	_	
2-50	bei	O	_	_	
2-51	all	O	_	_	
2-52	seinen	O	_	_	
2-53	Prognosen	B-NC	Synonym	2-22	
2-54	richtig	O	_	_	

